SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Loans due to Individual / Entity,"Sunita Kishor Patil
52,32,000  52 Lacs+

Arun Shamkant Patil
6,00,000  6 Lacs+

Creative Associates
2,00,000  2 Lacs+

Eknath Kashinath Patil
85,000  85 Thou+

Laxmi Hardware
8,00,000  8 Lacs+

Pravin Bhalerao Patil
1,00,000  1 Lacs+","Ashirwad Ginning & Pressing Factory Tongaon
9,02,179  9 Lacs+

kishor Dhansing Patil (Matoshri Construction)
7,03,030  7 Lacs+",Nil,Nil,Nil,Nil, 8622209
ii,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,0
iii,Grand Total of Liabilities (as per affidavit),"4,91,33,227  4 Crore+","5,42,36,124  5 Crore+",Nil,"10,09,253  10 Lacs+",Nil,Nil, 104378604
iv,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,0
v,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,0
vii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,0
viii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,0
ix,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,0
x,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,0
xi,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,0
xii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,0
xiii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,0
xiv,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,0
xv,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,0
xvi,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,0
xvii,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,0
xviii,Totals (Calculated as Sum of Values),"Rs 4,91,33,227
4 Crore+","Rs 5,42,36,124
5 Crore+",Nil,"Rs 10,09,253
10 Lacs+",Nil,Nil, 104378604
